Business Unit,Account Description,Descr,Fiscal Year,Accounting Period,Sum of Amount
LIN01,GROSS INPATIENT REVENUE,OTHER HMO,2019,12,-1300163.82
LIN01,GROSS INPATIENT REVENUE,OTHER HMO,2020,1,-1222194.28
LIN01,GROSS INPATIENT REVENUE,OTHER HMO,2020,2,-10739.09
LIN01,GROSS INPATIENT REVENUE,OTHER HMO,2020,3,648291.34
LIN01,GROSS INPATIENT REVENUE,OTHER HMO,2020,5,333.13
LIN01,GROSS INPATIENT REVENUE,OTHER HMO,2020,6,0
LIN01,GROSS INPATIENT REVENUE,SELF PAY,2019,1,-4288249.39
LIN01,GROSS INPATIENT REVENUE,SELF PAY,2019,2,-4099105.01
LIN01,GROSS INPATIENT REVENUE,SELF PAY,2019,3,-3857923.65
LIN01,GROSS INPATIENT REVENUE,SELF PAY,2019,4,-2158097.7
LIN01,GROSS INPATIENT REVENUE,SELF PAY,2019,5,-2954458.78
LIN01,GROSS INPATIENT REVENUE,SELF PAY,2019,6,-5082784.44
LIN01,GROSS INPATIENT REVENUE,SELF PAY,2019,7,-4220986.9
LIN01,GROSS INPATIENT REVENUE,SELF PAY,2019,8,-3443307.53
LIN01,GROSS INPATIENT REVENUE,SELF PAY,2019,9,-3530281.01
LIN01,GROSS INPATIENT REVENUE,SELF PAY,2019,10,-3270594.11
LIN01,GROSS INPATIENT REVENUE,SELF PAY,2019,11,-4402994.32
LIN01,GROSS INPATIENT REVENUE,SELF PAY,2019,12,-3042120.79
LIN01,GROSS INPATIENT REVENUE,SELF PAY,2020,1,-2576915.37
LIN01,GROSS INPATIENT REVENUE,SELF PAY,2020,2,352829.14
LIN01,GROSS INPATIENT REVENUE,SELF PAY,2020,3,3036080.18
LIN01,GROSS INPATIENT REVENUE,SELF PAY,2020,4,-2676.95
LIN01,GROSS INPATIENT REVENUE,SELF PAY,2020,5,-5916.4
LIN01,GROSS INPATIENT REVENUE,SELF PAY,2020,6,2080.77
LIN01,GROSS INPATIENT REVENUE,SELF PAY,2020,7,5500
LIN01,GROSS INPATIENT REVENUE,SELF PAY,2020,8,25600
LIN01,GROSS INPATIENT REVENUE,WORKERS COMPENSATION,2019,1,-398194.32
LIN01,GROSS INPATIENT REVENUE,WORKERS COMPENSATION,2019,2,-83152.41
LIN01,GROSS INPATIENT REVENUE,WORKERS COMPENSATION,2019,3,-74591.51
LIN01,GROSS INPATIENT REVENUE,WORKERS COMPENSATION,2019,4,16358.18
LIN01,GROSS INPATIENT REVENUE,WORKERS COMPENSATION,2019,5,-80828.22
LIN01,GROSS INPATIENT REVENUE,WORKERS COMPENSATION,2019,6,-180269.5
LIN01,GROSS INPATIENT REVENUE,WORKERS COMPENSATION,2019,7,-184131.88
LIN01,GROSS INPATIENT REVENUE,WORKERS COMPENSATION,2019,8,-172670.87
LIN01,GROSS INPATIENT REVENUE,WORKERS COMPENSATION,2019,9,-59075.78
LIN01,GROSS INPATIENT REVENUE,WORKERS COMPENSATION,2019,10,-139204.38
LIN01,GROSS INPATIENT REVENUE,WORKERS COMPENSATION,2019,11,-29975.13
LIN01,GROSS INPATIENT REVENUE,WORKERS COMPENSATION,2020,1,-110399.07
LIN01,GROSS INPATIENT REVENUE,WORKERS COMPENSATION,2020,2,-18685.22
LIN01,GROSS INPATIENT REVENUE,WORKERS COMPENSATION,2020,6,-7174.33
LIN01,GROSS OUTPATIENT REVENUE,GOVERNMENT/OTHER,2019,1,-380215.08
LIN01,GROSS OUTPATIENT REVENUE,GOVERNMENT/OTHER,2019,2,-473317.64
LIN01,GROSS OUTPATIENT REVENUE,GOVERNMENT/OTHER,2019,3,-423299.76
LIN01,GROSS OUTPATIENT REVENUE,GOVERNMENT/OTHER,2019,4,-500813.45
LIN01,GROSS OUTPATIENT REVENUE,GOVERNMENT/OTHER,2019,5,-401291.93
LIN01,GROSS OUTPATIENT REVENUE,GOVERNMENT/OTHER,2019,6,-343099.13
LIN01,GROSS OUTPATIENT REVENUE,GOVERNMENT/OTHER,2019,7,-395201.3
LIN01,GROSS OUTPATIENT REVENUE,GOVERNMENT/OTHER,2019,8,-369291.12
LIN01,GROSS OUTPATIENT REVENUE,GOVERNMENT/OTHER,2019,9,-435592.56
LIN01,GROSS OUTPATIENT REVENUE,GOVERNMENT/OTHER,2019,10,-369010.16
LIN01,GROSS OUTPATIENT REVENUE,GOVERNMENT/OTHER,2019,11,-426425.17
LIN01,GROSS OUTPATIENT REVENUE,GOVERNMENT/OTHER,2019,12,-317365.13
LIN01,GROSS OUTPATIENT REVENUE,GOVERNMENT/OTHER,2020,1,-377632.04
LIN01,GROSS OUTPATIENT REVENUE,GOVERNMENT/OTHER,2020,2,-3194.98
LIN01,GROSS OUTPATIENT REVENUE,GOVERNMENT/OTHER,2020,3,-730.21
LIN01,GROSS OUTPATIENT REVENUE,GOVERNMENT/OTHER,2020,4,-280.55
LIN01,GROSS OUTPATIENT REVENUE,GOVERNMENT/OTHER,2020,5,590.21
LIN01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2019,1,-3011627.37
LIN01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2019,2,-3835953.43
LIN01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2019,3,-3520615.66
LIN01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2019,4,-3738752.77
LIN01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2019,5,-3836586.85
LIN01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2019,6,-4225857.21
LIN01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2019,7,-3740776.04
LIN01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2019,8,-3908376.77
LIN01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2019,9,-4296920.15
LIN01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2019,10,-4018585.63
LIN01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2019,11,-3886568.94
LIN01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2019,12,-2595137.5
LIN01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2020,1,-3555512.97
LIN01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2020,2,-778661.89
LIN01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2020,3,-55748.04
LIN01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2020,4,-4807.23
LIN01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2020,5,-12323.39
LIN01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2020,6,446.62
LIN01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2020,7,2062.89
LIN01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2020,8,25066.89
LIN01,GROSS OUTPATIENT REVENUE,MEDICAID FFS OTHER,2019,1,-8076392.07
LIN01,GROSS OUTPATIENT REVENUE,MEDICAID FFS OTHER,2019,2,-8937638.61
LIN01,GROSS OUTPATIENT REVENUE,MEDICAID FFS OTHER,2019,3,-8366219.69
LIN01,GROSS OUTPATIENT REVENUE,MEDICAID FFS OTHER,2019,4,-9531017.5
LIN01,GROSS OUTPATIENT REVENUE,MEDICAID FFS OTHER,2019,5,-9046508.82
LIN01,GROSS OUTPATIENT REVENUE,MEDICAID FFS OTHER,2019,6,-9887417.1
LIN01,GROSS OUTPATIENT REVENUE,MEDICAID FFS OTHER,2019,7,-9265137.64
LIN01,GROSS OUTPATIENT REVENUE,MEDICAID FFS OTHER,2019,8,-8766179.94
LIN01,GROSS OUTPATIENT REVENUE,MEDICAID FFS OTHER,2019,9,-10358222.54
LIN01,GROSS OUTPATIENT REVENUE,MEDICAID FFS OTHER,2019,10,-9426635.61
LIN01,GROSS OUTPATIENT REVENUE,MEDICAID FFS OTHER,2019,11,-9177894.27
LIN01,GROSS OUTPATIENT REVENUE,MEDICAID FFS OTHER,2019,12,-6312720.18
LIN01,GROSS OUTPATIENT REVENUE,MEDICAID FFS OTHER,2020,1,-7573389.98
LIN01,GROSS OUTPATIENT REVENUE,MEDICAID FFS OTHER,2020,2,-967812.36
LIN01,GROSS OUTPATIENT REVENUE,MEDICAID FFS OTHER,2020,3,-203594.12
LIN01,GROSS OUTPATIENT REVENUE,MEDICAID FFS OTHER,2020,4,-19728.82
LIN01,GROSS OUTPATIENT REVENUE,MEDICAID FFS OTHER,2020,5,1691.92
LIN01,GROSS OUTPATIENT REVENUE,MEDICAID FFS OTHER,2020,6,1716.26
LIN01,GROSS OUTPATIENT REVENUE,MEDICAID FFS OTHER,2020,7,2566.69
LIN01,GROSS OUTPATIENT REVENUE,MEDICAID FFS OTHER,2020,8,-1422.2
LIN01,GROSS OUTPATIENT REVENUE,MEDICARE FFS,2019,1,-1440262.01
LIN01,GROSS OUTPATIENT REVENUE,MEDICARE FFS,2019,2,-1499475.86
LIN01,GROSS OUTPATIENT REVENUE,MEDICARE FFS,2019,3,-1429975.36
LIN01,GROSS OUTPATIENT REVENUE,MEDICARE FFS,2019,4,-1452976.61
LIN01,GROSS OUTPATIENT REVENUE,MEDICARE FFS,2019,5,-1315603.94
LIN01,GROSS OUTPATIENT REVENUE,MEDICARE FFS,2019,6,-1448400.79
LIN01,GROSS OUTPATIENT REVENUE,MEDICARE FFS,2019,7,-1173350.71
LIN01,GROSS OUTPATIENT REVENUE,MEDICARE FFS,2019,8,-1053049.74
LIN01,GROSS OUTPATIENT REVENUE,MEDICARE FFS,2019,9,-1364152.73
LIN01,GROSS OUTPATIENT REVENUE,MEDICARE FFS,2019,10,-1140938.23
LIN01,GROSS OUTPATIENT REVENUE,MEDICARE FFS,2019,11,-1075705.26
LIN01,GROSS OUTPATIENT REVENUE,MEDICARE FFS,2019,12,-780747.91
LIN01,GROSS OUTPATIENT REVENUE,MEDICARE FFS,2020,1,-1045956.58
LIN01,GROSS OUTPATIENT REVENUE,MEDICARE FFS,2020,2,-213103.65
LIN01,GROSS OUTPATIENT REVENUE,MEDICARE FFS,2020,3,-11880.21
LIN01,GROSS OUTPATIENT REVENUE,MEDICARE FFS,2020,4,21.05
LIN01,GROSS OUTPATIENT REVENUE,MEDICARE FFS,2020,5,190.56
LIN01,GROSS OUTPATIENT REVENUE,MEDICARE FFS,2020,6,0
LIN01,GROSS OUTPATIENT REVENUE,MEDICARE FFS,2020,7,381.12
LIN01,GROSS OUTPATIENT REVENUE,MEDICARE FFS,2020,8,-726.37
LIN01,GROSS OUTPATIENT REVENUE,MEDICARE FFS,2020,12,-87180.25
LIN01,GROSS OUTPATIENT REVENUE,MEDICARE FFS OTHER,2019,1,-3666344.57
LIN01,GROSS OUTPATIENT REVENUE,MEDICARE FFS OTHER,2019,2,-4163740.46
LIN01,GROSS OUTPATIENT REVENUE,MEDICARE FFS OTHER,2019,3,-3682603.25
LIN01,GROSS OUTPATIENT REVENUE,MEDICARE FFS OTHER,2019,4,-4589182.61
LIN01,GROSS OUTPATIENT REVENUE,MEDICARE FFS OTHER,2019,5,-3791051.8
LIN01,GROSS OUTPATIENT REVENUE,MEDICARE FFS OTHER,2019,6,-4511095.31
LIN01,GROSS OUTPATIENT REVENUE,MEDICARE FFS OTHER,2019,7,-3955295.87
LIN01,GROSS OUTPATIENT REVENUE,MEDICARE FFS OTHER,2019,8,-3687641.72
LIN01,GROSS OUTPATIENT REVENUE,MEDICARE FFS OTHER,2019,9,-4716271.43
LIN01,GROSS OUTPATIENT REVENUE,MEDICARE FFS OTHER,2019,10,-4323565.98
LIN01,GROSS OUTPATIENT REVENUE,MEDICARE FFS OTHER,2019,11,-4017731.2
LIN01,GROSS OUTPATIENT REVENUE,MEDICARE FFS OTHER,2019,12,-3081806.14
LIN01,GROSS OUTPATIENT REVENUE,MEDICARE FFS OTHER,2020,1,-3914454.01
LIN01,GROSS OUTPATIENT REVENUE,MEDICARE FFS OTHER,2020,2,-663213.93
LIN01,GROSS OUTPATIENT REVENUE,MEDICARE FFS OTHER,2020,3,-155359.06
LIN01,GROSS OUTPATIENT REVENUE,MEDICARE FFS OTHER,2020,4,-4072.45
LIN01,GROSS OUTPATIENT REVENUE,MEDICARE FFS OTHER,2020,5,625.11
LIN01,GROSS OUTPATIENT REVENUE,MEDICARE FFS OTHER,2020,6,142.92
LIN01,GROSS OUTPATIENT REVENUE,MEDICARE FFS OTHER,2020,7,-6737.71
LIN01,GROSS OUTPATIENT REVENUE,MEDICARE FFS OTHER,2020,8,524
LIN01,GROSS OUTPATIENT REVENUE,METROPLUS,2019,1,-6529613.76
LIN01,GROSS OUTPATIENT REVENUE,METROPLUS,2019,2,-7403658.57
LIN01,GROSS OUTPATIENT REVENUE,METROPLUS,2019,3,-6599826.77
LIN01,GROSS OUTPATIENT REVENUE,METROPLUS,2019,4,-8110152.45
LIN01,GROSS OUTPATIENT REVENUE,METROPLUS,2019,5,-7554780.81
LIN01,GROSS OUTPATIENT REVENUE,METROPLUS,2019,6,-7922674.79
LIN01,GROSS OUTPATIENT REVENUE,METROPLUS,2019,7,-7495905.5
LIN01,GROSS OUTPATIENT REVENUE,METROPLUS,2019,8,-7023105
LIN01,GROSS OUTPATIENT REVENUE,METROPLUS,2019,9,-8028440.55
LIN01,GROSS OUTPATIENT REVENUE,METROPLUS,2019,10,-7278856.58
LIN01,GROSS OUTPATIENT REVENUE,METROPLUS,2019,11,-7323499.31
LIN01,GROSS OUTPATIENT REVENUE,METROPLUS,2019,12,-5284340.67
LIN01,GROSS OUTPATIENT REVENUE,METROPLUS,2020,1,-5901788.46
LIN01,GROSS OUTPATIENT REVENUE,METROPLUS,2020,2,-1059535.36
LIN01,GROSS OUTPATIENT REVENUE,METROPLUS,2020,3,-249233.28
LIN01,GROSS OUTPATIENT REVENUE,METROPLUS,2020,4,-28416.73
LIN01,GROSS OUTPATIENT REVENUE,METROPLUS,2020,5,-1575.88
LIN01,GROSS OUTPATIENT REVENUE,METROPLUS,2020,6,804.59
LIN01,GROSS OUTPATIENT REVENUE,METROPLUS,2020,7,31.4
LIN01,GROSS OUTPATIENT REVENUE,METROPLUS,2020,8,898.2
LIN01,GROSS OUTPATIENT REVENUE,METROPLUS,2020,12,36301.75
LIN01,GROSS OUTPATIENT REVENUE,NO FAULT,2019,1,-160613.73
LIN01,GROSS OUTPATIENT REVENUE,NO FAULT,2019,2,-212747.56
LIN01,GROSS OUTPATIENT REVENUE,NO FAULT,2019,3,-169955.87
LIN01,GROSS OUTPATIENT REVENUE,NO FAULT,2019,4,-215943.15
LIN01,GROSS OUTPATIENT REVENUE,NO FAULT,2019,5,-208005.89
LIN01,GROSS OUTPATIENT REVENUE,NO FAULT,2019,6,-169383.32
LIN01,GROSS OUTPATIENT REVENUE,NO FAULT,2019,7,-150388.35
LIN01,GROSS OUTPATIENT REVENUE,NO FAULT,2019,8,-148881.22
LIN01,GROSS OUTPATIENT REVENUE,NO FAULT,2019,9,-209942.98
LIN01,GROSS OUTPATIENT REVENUE,NO FAULT,2019,10,-114577.66
LIN01,GROSS OUTPATIENT REVENUE,NO FAULT,2019,11,-156516.69
LIN01,GROSS OUTPATIENT REVENUE,NO FAULT,2019,12,-136159.52
LIN01,GROSS OUTPATIENT REVENUE,NO FAULT,2020,1,-194347.78
LIN01,GROSS OUTPATIENT REVENUE,NO FAULT,2020,2,1021.35
LIN01,GROSS OUTPATIENT REVENUE,NO FAULT,2020,3,23807.24
LIN01,GROSS OUTPATIENT REVENUE,NO FAULT,2020,4,-4433.44
LIN01,GROSS OUTPATIENT REVENUE,NO FAULT,2020,5,1221.68
LIN01,GROSS OUTPATIENT REVENUE,NO FAULT,2020,6,2893.02
LIN01,GROSS OUTPATIENT REVENUE,NO FAULT,2020,7,4710.74
LIN01,GROSS OUTPATIENT REVENUE,NO FAULT,2020,8,1758.18
LIN01,GROSS OUTPATIENT REVENUE,OTHER HMO,2019,1,-3111329.03
LIN01,GROSS OUTPATIENT REVENUE,OTHER HMO,2019,2,-3545986.38
LIN01,GROSS OUTPATIENT REVENUE,OTHER HMO,2019,3,-3155160.48
LIN01,GROSS OUTPATIENT REVENUE,OTHER HMO,2019,4,-3674673.3
LIN01,GROSS OUTPATIENT REVENUE,OTHER HMO,2019,5,-3234195.62
LIN01,GROSS OUTPATIENT REVENUE,OTHER HMO,2019,6,-3495698.71
LIN01,GROSS OUTPATIENT REVENUE,OTHER HMO,2019,7,-3282380.71
LIN01,GROSS OUTPATIENT REVENUE,OTHER HMO,2019,8,-3153403.86
LIN01,GROSS OUTPATIENT REVENUE,OTHER HMO,2019,9,-3687379.75
LIN01,GROSS OUTPATIENT REVENUE,OTHER HMO,2019,10,-3523254.54
LIN01,GROSS OUTPATIENT REVENUE,OTHER HMO,2019,11,-3335652.7
LIN01,GROSS OUTPATIENT REVENUE,OTHER HMO,2019,12,-2390772.86
LIN01,GROSS OUTPATIENT REVENUE,OTHER HMO,2020,1,-3004883.8
LIN01,GROSS OUTPATIENT REVENUE,OTHER HMO,2020,2,-526924.3
LIN01,GROSS OUTPATIENT REVENUE,OTHER HMO,2020,3,-87904.02
LIN01,GROSS OUTPATIENT REVENUE,OTHER HMO,2020,4,-507
LIN01,GROSS OUTPATIENT REVENUE,OTHER HMO,2020,5,-5864.57
LIN01,GROSS OUTPATIENT REVENUE,OTHER HMO,2020,6,-916.84
LIN01,GROSS OUTPATIENT REVENUE,OTHER HMO,2020,7,5231.22
LIN01,GROSS OUTPATIENT REVENUE,OTHER HMO,2020,8,1131.31
LIN01,GROSS OUTPATIENT REVENUE,OTHER HMO,2020,12,50878.5
LIN01,GROSS OUTPATIENT REVENUE,SELF PAY,2019,1,-5848102.2
LIN01,GROSS OUTPATIENT REVENUE,SELF PAY,2019,2,-7239835.2
LIN01,GROSS OUTPATIENT REVENUE,SELF PAY,2019,3,-6034638.75
LIN01,GROSS OUTPATIENT REVENUE,SELF PAY,2019,4,-6622532.51
LIN01,GROSS OUTPATIENT REVENUE,SELF PAY,2019,5,-6229683.34
LIN01,GROSS OUTPATIENT REVENUE,SELF PAY,2019,6,-6563971.88
LIN01,GROSS OUTPATIENT REVENUE,SELF PAY,2019,7,-6317526.85
LIN01,GROSS OUTPATIENT REVENUE,SELF PAY,2019,8,-6148859.89
LIN01,GROSS OUTPATIENT REVENUE,SELF PAY,2019,9,-6955052.84
LIN01,GROSS OUTPATIENT REVENUE,SELF PAY,2019,10,-6480331.63
LIN01,GROSS OUTPATIENT REVENUE,SELF PAY,2019,11,-6913127.62
LIN01,GROSS OUTPATIENT REVENUE,SELF PAY,2019,12,-4711915.12
LIN01,GROSS OUTPATIENT REVENUE,SELF PAY,2020,1,-6016159
LIN01,GROSS OUTPATIENT REVENUE,SELF PAY,2020,2,-919002.49
LIN01,GROSS OUTPATIENT REVENUE,SELF PAY,2020,3,-346854.09
LIN01,GROSS OUTPATIENT REVENUE,SELF PAY,2020,4,-18270.89
LIN01,GROSS OUTPATIENT REVENUE,SELF PAY,2020,5,-6328.43
LIN01,GROSS OUTPATIENT REVENUE,SELF PAY,2020,6,956.75
LIN01,GROSS OUTPATIENT REVENUE,SELF PAY,2020,8,852.96
LIN01,GROSS OUTPATIENT REVENUE,WORKERS COMPENSATION,2019,1,-114205.47
LIN01,GROSS OUTPATIENT REVENUE,WORKERS COMPENSATION,2019,2,-84077.26
LIN01,GROSS OUTPATIENT REVENUE,WORKERS COMPENSATION,2019,3,-71091.98
LIN01,GROSS OUTPATIENT REVENUE,WORKERS COMPENSATION,2019,4,-77560.1
LIN01,GROSS OUTPATIENT REVENUE,WORKERS COMPENSATION,2019,5,-85265.61
LIN01,GROSS OUTPATIENT REVENUE,WORKERS COMPENSATION,2019,6,-68607.42
LIN01,GROSS OUTPATIENT REVENUE,WORKERS COMPENSATION,2019,7,-77130.42
LIN01,GROSS OUTPATIENT REVENUE,WORKERS COMPENSATION,2019,8,-82106.4
LIN01,GROSS OUTPATIENT REVENUE,WORKERS COMPENSATION,2019,9,-81573.2
LIN01,GROSS OUTPATIENT REVENUE,WORKERS COMPENSATION,2019,10,-83255.12
LIN01,GROSS OUTPATIENT REVENUE,WORKERS COMPENSATION,2019,11,-81793.43
LIN01,GROSS OUTPATIENT REVENUE,WORKERS COMPENSATION,2019,12,-49073.56
LIN01,GROSS OUTPATIENT REVENUE,WORKERS COMPENSATION,2020,1,-90192.73
LIN01,GROSS OUTPATIENT REVENUE,WORKERS COMPENSATION,2020,2,-23896.12
LIN01,GROSS OUTPATIENT REVENUE,WORKERS COMPENSATION,2020,3,-15725.45
LIN01,GROSS OUTPATIENT REVENUE,WORKERS COMPENSATION,2020,4,-422.8
LIN01,GROSS OUTPATIENT REVENUE,WORKERS COMPENSATION,2020,5,-1221.68
LIN01,GROSS OUTPATIENT REVENUE,WORKERS COMPENSATION,2020,6,-5288.99
LIN01,GROSS OUTPATIENT REVENUE,WORKERS COMPENSATION,2020,7,-5723.3
LIN01,GROSS OUTPATIENT REVENUE,WORKERS COMPENSATION,2020,8,-2611.14
LIN01,I/P REVENUE - EPIC,GOVERNMENT/OTHER,2020,4,0
LIN01,I/P REVENUE - EPIC,GOVERNMENT/OTHER,2020,8,0
LIN01,I/P REVENUE - EPIC,GOVERNMENT/OTHER,2020,10,-28768.62
LIN01,I/P REVENUE - EPIC,GOVERNMENT/OTHER,2020,11,0
LIN01,I/P REVENUE - EPIC,GOVERNMENT/OTHER,2020,12,0
LIN01,I/P REVENUE - EPIC,HEALTHFIRST,2020,1,-1659151.72
LIN01,I/P REVENUE - EPIC,HEALTHFIRST,2020,2,-13799423.23
LIN01,I/P REVENUE - EPIC,HEALTHFIRST,2020,3,-14139843.45
LIN01,I/P REVENUE - EPIC,HEALTHFIRST,2020,4,-16101035.4
LIN01,I/P REVENUE - EPIC,HEALTHFIRST,2020,5,-17152710.18
LIN01,I/P REVENUE - EPIC,HEALTHFIRST,2020,6,-15913018.24
LIN01,I/P REVENUE - EPIC,HEALTHFIRST,2020,7,-17348723.12
LIN01,I/P REVENUE - EPIC,HEALTHFIRST,2020,8,-16807410.87
LIN01,I/P REVENUE - EPIC,HEALTHFIRST,2020,9,-14304813.01
LIN01,I/P REVENUE - EPIC,HEALTHFIRST,2020,10,-18040975.18
LIN01,I/P REVENUE - EPIC,HEALTHFIRST,2020,11,-12801208.82
LIN01,I/P REVENUE - EPIC,HEALTHFIRST,2020,12,-12834165.93
LIN01,I/P REVENUE - EPIC,MEDICAID FFS,2020,1,-1598130.38
LIN01,I/P REVENUE - EPIC,MEDICAID FFS,2020,2,-12091396.44
LIN01,I/P REVENUE - EPIC,MEDICAID FFS,2020,3,-14396997.7
LIN01,I/P REVENUE - EPIC,MEDICAID FFS,2020,4,-15742021.45
LIN01,I/P REVENUE - EPIC,MEDICAID FFS,2020,5,-13313373.99
LIN01,I/P REVENUE - EPIC,MEDICAID FFS,2020,6,-13415877.03
LIN01,I/P REVENUE - EPIC,MEDICAID FFS,2020,7,-13531931.28
LIN01,I/P REVENUE - EPIC,MEDICAID FFS,2020,8,-11444489.98
LIN01,I/P REVENUE - EPIC,MEDICAID FFS,2020,9,-9689501.95
LIN01,I/P REVENUE - EPIC,MEDICAID FFS,2020,10,-17172083.72
LIN01,I/P REVENUE - EPIC,MEDICAID FFS,2020,11,-11991887.32
LIN01,I/P REVENUE - EPIC,MEDICAID FFS,2020,12,-7865277.34
LIN01,I/P REVENUE - EPIC,MEDICAID FFS OTHER,2020,2,-38683.51
LIN01,I/P REVENUE - EPIC,MEDICAID FFS OTHER,2020,3,-34980.06
LIN01,I/P REVENUE - EPIC,MEDICAID FFS OTHER,2020,4,-64747.9
LIN01,I/P REVENUE - EPIC,MEDICAID FFS OTHER,2020,5,-92941.87
LIN01,I/P REVENUE - EPIC,MEDICAID FFS OTHER,2020,6,-104342.98
LIN01,I/P REVENUE - EPIC,MEDICAID FFS OTHER,2020,7,-43451.41
LIN01,I/P REVENUE - EPIC,MEDICAID FFS OTHER,2020,8,-181747.94
LIN01,I/P REVENUE - EPIC,MEDICAID FFS OTHER,2020,9,-53123.53
LIN01,I/P REVENUE - EPIC,MEDICAID FFS OTHER,2020,10,12949.81
LIN01,I/P REVENUE - EPIC,MEDICAID FFS OTHER,2020,11,92512.86
LIN01,I/P REVENUE - EPIC,MEDICAID FFS OTHER,2020,12,-32334.2
LIN01,I/P REVENUE - EPIC,MEDICARE FFS,2020,1,-725187.95
LIN01,I/P REVENUE - EPIC,MEDICARE FFS,2020,2,-4012634.35
LIN01,I/P REVENUE - EPIC,MEDICARE FFS,2020,3,-4524026.37
LIN01,I/P REVENUE - EPIC,MEDICARE FFS,2020,4,-5349376.86
LIN01,I/P REVENUE - EPIC,MEDICARE FFS,2020,5,-4548009.9
LIN01,I/P REVENUE - EPIC,MEDICARE FFS,2020,6,-4418313.51
LIN01,I/P REVENUE - EPIC,MEDICARE FFS,2020,7,-5290648.68
LIN01,I/P REVENUE - EPIC,MEDICARE FFS,2020,8,-4426553.37
LIN01,I/P REVENUE - EPIC,MEDICARE FFS,2020,9,-4509831.79
LIN01,I/P REVENUE - EPIC,MEDICARE FFS,2020,10,-8653097.38
LIN01,I/P REVENUE - EPIC,MEDICARE FFS,2020,11,-5308119
LIN01,I/P REVENUE - EPIC,MEDICARE FFS,2020,12,-4948618.89
LIN01,I/P REVENUE - EPIC,MEDICARE FFS OTHER,2020,2,-115828.64
LIN01,I/P REVENUE - EPIC,MEDICARE FFS OTHER,2020,3,-8262.38
LIN01,I/P REVENUE - EPIC,MEDICARE FFS OTHER,2020,4,-24388.26
LIN01,I/P REVENUE - EPIC,MEDICARE FFS OTHER,2020,5,-46507.44
LIN01,I/P REVENUE - EPIC,MEDICARE FFS OTHER,2020,6,7498.93
LIN01,I/P REVENUE - EPIC,MEDICARE FFS OTHER,2020,7,-44498
LIN01,I/P REVENUE - EPIC,MEDICARE FFS OTHER,2020,8,-46693.16
LIN01,I/P REVENUE - EPIC,MEDICARE FFS OTHER,2020,9,-85.67
LIN01,I/P REVENUE - EPIC,MEDICARE FFS OTHER,2020,10,-71.02
LIN01,I/P REVENUE - EPIC,MEDICARE FFS OTHER,2020,11,-309.89
LIN01,I/P REVENUE - EPIC,MEDICARE FFS OTHER,2020,12,24539.85
LIN01,I/P REVENUE - EPIC,METROPLUS,2020,1,-1199483.74
LIN01,I/P REVENUE - EPIC,METROPLUS,2020,2,-9256762.15
LIN01,I/P REVENUE - EPIC,METROPLUS,2020,3,-9202072.9
LIN01,I/P REVENUE - EPIC,METROPLUS,2020,4,-9236219.76
LIN01,I/P REVENUE - EPIC,METROPLUS,2020,5,-8130701.97
LIN01,I/P REVENUE - EPIC,METROPLUS,2020,6,-8812667.38
LIN01,I/P REVENUE - EPIC,METROPLUS,2020,7,-9520751.62
LIN01,I/P REVENUE - EPIC,METROPLUS,2020,8,-8573156.39
LIN01,I/P REVENUE - EPIC,METROPLUS,2020,9,-6896594.51
LIN01,I/P REVENUE - EPIC,METROPLUS,2020,10,-6555507.5
LIN01,I/P REVENUE - EPIC,METROPLUS,2020,11,-5674486.2
LIN01,I/P REVENUE - EPIC,METROPLUS,2020,12,-6604438.52
LIN01,I/P REVENUE - EPIC,NO FAULT,2020,1,-25211.39
LIN01,I/P REVENUE - EPIC,NO FAULT,2020,2,-87002.33
LIN01,I/P REVENUE - EPIC,NO FAULT,2020,3,-172371.86
LIN01,I/P REVENUE - EPIC,NO FAULT,2020,4,56290.64
LIN01,I/P REVENUE - EPIC,NO FAULT,2020,5,-79981.18
LIN01,I/P REVENUE - EPIC,NO FAULT,2020,6,-229454.37
LIN01,I/P REVENUE - EPIC,NO FAULT,2020,7,-34088.28
LIN01,I/P REVENUE - EPIC,NO FAULT,2020,8,-84427.04
LIN01,I/P REVENUE - EPIC,NO FAULT,2020,9,13319.49
