IP or OP,Business Unit,Financial Class,Payor,Year,Year Quarter,Payment Amount
OP,Bellevue,Medicare Managed Care,CENTERLIGHT MCR [2220],2020,2020 Q2,-1174.67
OP,Bellevue,Medicare Managed Care,CENTERS PLAN FOR HEALTHY LIVING MCR [2240],2019,2019 Q2,-225.78
OP,Bellevue,Medicare Managed Care,CENTERS PLAN FOR HEALTHY LIVING MCR [2240],2019,2019 Q3,-285.07
OP,Bellevue,Medicare Managed Care,CENTERS PLAN FOR HEALTHY LIVING MCR [2240],2019,2019 Q4,0
OP,Bellevue,Medicare Managed Care,CENTERS PLAN FOR HEALTHY LIVING MCR [2240],2020,2020 Q1,0
OP,Bellevue,Medicare Managed Care,CENTERS PLAN FOR HEALTHY LIVING MCR [2240],2020,2020 Q2,0
OP,Bellevue,Medicare Managed Care,ELDERPLAN MCR [2260],2019,2019 Q2,-11396.96
OP,Bellevue,Medicare Managed Care,ELDERPLAN MCR [2260],2019,2019 Q3,-4126.54
OP,Bellevue,Medicare Managed Care,ELDERPLAN MCR [2260],2019,2019 Q4,-200.89
OP,Bellevue,Medicare Managed Care,ELDERPLAN MCR [2260],2020,2020 Q1,0
OP,Bellevue,Medicare Managed Care,ELDERPLAN MCR [2260],2020,2020 Q2,-180
OP,Bellevue,Medicare Managed Care,ELDERPLAN MCR [2260],2020,2020 Q3,0
OP,Bellevue,Medicare Managed Care,EMBLEMHEALTH MCR [2280],2019,2019 Q2,-90047.29
OP,Bellevue,Medicare Managed Care,EMBLEMHEALTH MCR [2280],2019,2019 Q3,-60487.38
OP,Bellevue,Medicare Managed Care,EMBLEMHEALTH MCR [2280],2019,2019 Q4,-5926.77
OP,Bellevue,Medicare Managed Care,EMBLEMHEALTH MCR [2280],2020,2020 Q1,-2561.92
OP,Bellevue,Medicare Managed Care,EMBLEMHEALTH MCR [2280],2020,2020 Q2,-9575.85
OP,Bellevue,Medicare Managed Care,EMBLEMHEALTH MCR [2280],2020,2020 Q3,-375
OP,Bellevue,Medicare Managed Care,EMPIRE BCBS MCR [2500],2019,2019 Q1,0
OP,Bellevue,Medicare Managed Care,EMPIRE BCBS MCR [2500],2019,2019 Q2,-40690.44
OP,Bellevue,Medicare Managed Care,EMPIRE BCBS MCR [2500],2019,2019 Q3,-28634.25
OP,Bellevue,Medicare Managed Care,EMPIRE BCBS MCR [2500],2019,2019 Q4,-14707.41
OP,Bellevue,Medicare Managed Care,EMPIRE BCBS MCR [2500],2020,2020 Q1,282.65
OP,Bellevue,Medicare Managed Care,EMPIRE BCBS MCR [2500],2020,2020 Q2,-1952.76
OP,Bellevue,Medicare Managed Care,EMPIRE BCBS MCR [2500],2020,2020 Q3,46.54
OP,Bellevue,Medicare Managed Care,FIDELIS CARE MCR [2300],2019,2019 Q1,0
OP,Bellevue,Medicare Managed Care,FIDELIS CARE MCR [2300],2019,2019 Q2,-14042.91
OP,Bellevue,Medicare Managed Care,FIDELIS CARE MCR [2300],2019,2019 Q3,-26854.2
OP,Bellevue,Medicare Managed Care,FIDELIS CARE MCR [2300],2019,2019 Q4,-1344.31
OP,Bellevue,Medicare Managed Care,FIDELIS CARE MCR [2300],2020,2020 Q1,0
OP,Bellevue,Medicare Managed Care,FIDELIS CARE MCR [2300],2020,2020 Q2,-51.08
OP,Bellevue,Medicare Managed Care,FIDELIS CARE MCR [2300],2020,2020 Q3,0
OP,Bellevue,Medicare Managed Care,HEALTHFIRST MCR [2340],2019,2019 Q1,0
OP,Bellevue,Medicare Managed Care,HEALTHFIRST MCR [2340],2019,2019 Q2,-904521.65
OP,Bellevue,Medicare Managed Care,HEALTHFIRST MCR [2340],2019,2019 Q3,-680500.79
OP,Bellevue,Medicare Managed Care,HEALTHFIRST MCR [2340],2019,2019 Q4,-121969.06
OP,Bellevue,Medicare Managed Care,HEALTHFIRST MCR [2340],2020,2020 Q1,-30288.95
OP,Bellevue,Medicare Managed Care,HEALTHFIRST MCR [2340],2020,2020 Q2,-18271.25
OP,Bellevue,Medicare Managed Care,HEALTHFIRST MCR [2340],2020,2020 Q3,-407.56
OP,Bellevue,Medicare Managed Care,HUMANA MEDICARE [2101],2019,2019 Q2,-7880.5
OP,Bellevue,Medicare Managed Care,HUMANA MEDICARE [2101],2019,2019 Q3,-1646.22
OP,Bellevue,Medicare Managed Care,HUMANA MEDICARE [2101],2019,2019 Q4,-355.28
OP,Bellevue,Medicare Managed Care,HUMANA MEDICARE [2101],2020,2020 Q1,-600.01
OP,Bellevue,Medicare Managed Care,HUMANA MEDICARE [2101],2020,2020 Q2,-616.41
OP,Bellevue,Medicare Managed Care,HUMANA MEDICARE [2101],2020,2020 Q3,0
OP,Bellevue,Medicare Managed Care,MEDICARE HMO MISC [2100],2019,2019 Q1,0
OP,Bellevue,Medicare Managed Care,MEDICARE HMO MISC [2100],2019,2019 Q2,0
OP,Bellevue,Medicare Managed Care,MEDICARE HMO MISC [2100],2019,2019 Q3,-1897.61
OP,Bellevue,Medicare Managed Care,MEDICARE HMO MISC [2100],2019,2019 Q4,-1343.83
OP,Bellevue,Medicare Managed Care,MEDICARE HMO MISC [2100],2020,2020 Q1,-1216.73
OP,Bellevue,Medicare Managed Care,MEDICARE HMO MISC [2100],2020,2020 Q2,0
OP,Bellevue,Medicare Managed Care,MEDICARE HMO MISC [2100],2020,2020 Q3,-7167.47
OP,Bellevue,Medicare Managed Care,METROPLUS MCR [1101],2019,2019 Q1,0
OP,Bellevue,Medicare Managed Care,METROPLUS MCR [1101],2019,2019 Q2,-318755.88
OP,Bellevue,Medicare Managed Care,METROPLUS MCR [1101],2019,2019 Q3,-105116.71
OP,Bellevue,Medicare Managed Care,METROPLUS MCR [1101],2019,2019 Q4,-14244.32
OP,Bellevue,Medicare Managed Care,METROPLUS MCR [1101],2020,2020 Q1,-1640.03
OP,Bellevue,Medicare Managed Care,METROPLUS MCR [1101],2020,2020 Q2,-2709.22
OP,Bellevue,Medicare Managed Care,METROPLUS MCR [1101],2020,2020 Q3,-491.11
OP,Bellevue,Medicare Managed Care,MVP MCR [2490],2019,2019 Q3,0
OP,Bellevue,Medicare Managed Care,MVP MCR [2490],2019,2019 Q4,0
OP,Bellevue,Medicare Managed Care,MVP MCR [2490],2020,2020 Q2,0
OP,Bellevue,Medicare Managed Care,SENIOR WHOLE HEALTH MCR [2400],2019,2019 Q2,-200.26
OP,Bellevue,Medicare Managed Care,SENIOR WHOLE HEALTH MCR [2400],2019,2019 Q3,-8007.2
OP,Bellevue,Medicare Managed Care,SENIOR WHOLE HEALTH MCR [2400],2020,2020 Q2,0
OP,Bellevue,Medicare Managed Care,UHC OXFORD MCR [2450],2019,2019 Q2,-5696.54
OP,Bellevue,Medicare Managed Care,UHC OXFORD MCR [2450],2019,2019 Q3,-1126.96
OP,Bellevue,Medicare Managed Care,UHC OXFORD MCR [2450],2019,2019 Q4,0
OP,Bellevue,Medicare Managed Care,UHC OXFORD MCR [2450],2020,2020 Q1,0
OP,Bellevue,Medicare Managed Care,UHC OXFORD MCR [2450],2020,2020 Q2,0
OP,Bellevue,Medicare Managed Care,UHC OXFORD MCR [2450],2020,2020 Q3,0
OP,Bellevue,Medicare Managed Care,UNITEDHEALTHCARE MCR [2420],2019,2019 Q1,0
OP,Bellevue,Medicare Managed Care,UNITEDHEALTHCARE MCR [2420],2019,2019 Q2,-213578.88
OP,Bellevue,Medicare Managed Care,UNITEDHEALTHCARE MCR [2420],2019,2019 Q3,-266860.11
OP,Bellevue,Medicare Managed Care,UNITEDHEALTHCARE MCR [2420],2019,2019 Q4,-17588.84
OP,Bellevue,Medicare Managed Care,UNITEDHEALTHCARE MCR [2420],2020,2020 Q1,-3061.28
OP,Bellevue,Medicare Managed Care,UNITEDHEALTHCARE MCR [2420],2020,2020 Q2,-7335.42
OP,Bellevue,Medicare Managed Care,UNITEDHEALTHCARE MCR [2420],2020,2020 Q3,-1952.43
OP,Bellevue,Medicare Managed Care,VILLAGECARE MCR [2440],2019,2019 Q2,-1450.14
OP,Bellevue,Medicare Managed Care,VILLAGECARE MCR [2440],2019,2019 Q3,-27805.92
OP,Bellevue,Medicare Managed Care,VILLAGECARE MCR [2440],2019,2019 Q4,-9282.54
OP,Bellevue,Medicare Managed Care,VILLAGECARE MCR [2440],2020,2020 Q1,-438.51
OP,Bellevue,Medicare Managed Care,VILLAGECARE MCR [2440],2020,2020 Q2,0
OP,Bellevue,Medicare Managed Care,VILLAGECARE MCR [2440],2020,2020 Q3,0
OP,Bellevue,Medicare Managed Care,VNSNY CHOICE MCR [2460],2019,2019 Q2,-293.34
OP,Bellevue,Medicare Managed Care,VNSNY CHOICE MCR [2460],2019,2019 Q3,-434.85
OP,Bellevue,Medicare Managed Care,VNSNY CHOICE MCR [2460],2019,2019 Q4,-347.88
OP,Bellevue,Medicare Managed Care,VNSNY CHOICE MCR [2460],2020,2020 Q1,-2859.58
OP,Bellevue,Medicare Managed Care,VNSNY CHOICE MCR [2460],2020,2020 Q2,0
OP,Bellevue,Medicare Managed Care,WELLCARE MCR [2480],2019,2019 Q1,0
OP,Bellevue,Medicare Managed Care,WELLCARE MCR [2480],2019,2019 Q2,-36648.55
OP,Bellevue,Medicare Managed Care,WELLCARE MCR [2480],2019,2019 Q3,-7249.93
OP,Bellevue,Medicare Managed Care,WELLCARE MCR [2480],2019,2019 Q4,-1273.21
OP,Bellevue,Medicare Managed Care,WELLCARE MCR [2480],2020,2020 Q1,6804.73
OP,Bellevue,Medicare Managed Care,WELLCARE MCR [2480],2020,2020 Q2,-460.84
OP,Bellevue,Medicare Managed Care,WELLCARE MCR [2480],2020,2020 Q3,522.64
OP,Bellevue,No Fault,ALLSTATE INSURANCE [7020],2019,2019 Q2,0
OP,Bellevue,No Fault,ALLSTATE INSURANCE [7020],2019,2019 Q3,0
OP,Bellevue,No Fault,ALLSTATE INSURANCE [7020],2019,2019 Q4,0
OP,Bellevue,No Fault,ALLSTATE INSURANCE [7020],2020,2020 Q1,-426.66
OP,Bellevue,No Fault,ALLSTATE INSURANCE [7020],2020,2020 Q3,-1017.15
OP,Bellevue,No Fault,AMERICAN TRANSIT [7040],2019,2019 Q2,306.3
OP,Bellevue,No Fault,AMERICAN TRANSIT [7040],2019,2019 Q3,-471.3
OP,Bellevue,No Fault,AMERICAN TRANSIT [7040],2019,2019 Q4,-1742.35
OP,Bellevue,No Fault,AMERICAN TRANSIT [7040],2020,2020 Q1,524.67
OP,Bellevue,No Fault,AMERICAN TRANSIT [7040],2020,2020 Q2,0
OP,Bellevue,No Fault,AMERICAN TRANSIT [7040],2020,2020 Q3,-671.74
OP,Bellevue,No Fault,COUNTRY-WIDE INSURANCE [7320],2019,2019 Q2,0
OP,Bellevue,No Fault,ELCO ADMINISTRATIVE SVC [7380],2019,2019 Q2,0
OP,Bellevue,No Fault,ELCO ADMINISTRATIVE SVC [7380],2019,2019 Q3,0
OP,Bellevue,No Fault,GEICO INSURANCE [7060],2019,2019 Q2,-340.7
OP,Bellevue,No Fault,GEICO INSURANCE [7060],2019,2019 Q3,-27294.95
OP,Bellevue,No Fault,GEICO INSURANCE [7060],2019,2019 Q4,313.38
OP,Bellevue,No Fault,GEICO INSURANCE [7060],2020,2020 Q1,1192.76
OP,Bellevue,No Fault,GEICO INSURANCE [7060],2020,2020 Q2,-4599.76
OP,Bellevue,No Fault,HARTFORD [7340],2019,2019 Q2,-72.05
OP,Bellevue,No Fault,HARTFORD [7340],2019,2019 Q3,-200.19
OP,Bellevue,No Fault,HEREFORD [7350],2019,2019 Q2,-385.92
OP,Bellevue,No Fault,HEREFORD [7350],2019,2019 Q3,-625.86
OP,Bellevue,No Fault,HEREFORD [7350],2019,2019 Q4,-203.58
OP,Bellevue,No Fault,HEREFORD [7350],2020,2020 Q1,339.3
OP,Bellevue,No Fault,HEREFORD [7350],2020,2020 Q2,0
OP,Bellevue,No Fault,HEREFORD [7350],2020,2020 Q3,0
OP,Bellevue,No Fault,LIBERTY MUTUAL [7310],2019,2019 Q2,0
OP,Bellevue,No Fault,MUTUAL OF OMAHA [7420],2019,2019 Q2,0
OP,Bellevue,No Fault,MUTUAL OF OMAHA [7420],2019,2019 Q3,0
OP,Bellevue,No Fault,MVAIC [7080],2019,2019 Q2,-111.69
OP,Bellevue,No Fault,MVAIC [7080],2019,2019 Q3,-249.27
OP,Bellevue,No Fault,MVAIC [7080],2019,2019 Q4,152.55
OP,Bellevue,No Fault,MVAIC [7080],2020,2020 Q1,0
OP,Bellevue,No Fault,MVAIC [7080],2020,2020 Q3,-14378.33
OP,Bellevue,No Fault,NATIONWIDE [7100],2019,2019 Q2,0
OP,Bellevue,No Fault,NATIONWIDE [7100],2019,2019 Q3,-101
OP,Bellevue,No Fault,NATIONWIDE [7100],2019,2019 Q4,-1104.81
OP,Bellevue,No Fault,NO FAULT MISC [7000],2019,2019 Q2,-75.22
OP,Bellevue,No Fault,NO FAULT MISC [7000],2019,2019 Q3,-10195.17
OP,Bellevue,No Fault,NO FAULT MISC [7000],2019,2019 Q4,-2893.81
OP,Bellevue,No Fault,NO FAULT MISC [7000],2020,2020 Q1,-6182.46
OP,Bellevue,No Fault,NO FAULT MISC [7000],2020,2020 Q2,-3409.62
OP,Bellevue,No Fault,NO FAULT MISC [7000],2020,2020 Q3,-369.91
OP,Bellevue,No Fault,PROGRESSIVE INS [7200],2019,2019 Q2,0
OP,Bellevue,No Fault,PROGRESSIVE INS [7200],2019,2019 Q3,0
OP,Bellevue,No Fault,PROGRESSIVE INS [7200],2019,2019 Q4,0
OP,Bellevue,No Fault,STATE FARM MUTUAL [7300],2019,2019 Q2,-1090.03
OP,Bellevue,No Fault,STATE FARM MUTUAL [7300],2019,2019 Q3,-1833.7
OP,Bellevue,No Fault,STATE FARM MUTUAL [7300],2019,2019 Q4,-101.98
OP,Bellevue,No Fault,STATE FARM MUTUAL [7300],2020,2020 Q1,-2338.76
OP,Bellevue,No Fault,TRAVELERS NO FAULT [7330],2019,2019 Q2,0
OP,Bellevue,No Fault,TRAVELERS NO FAULT [7330],2019,2019 Q3,0
OP,Bellevue,No Fault,TRAVELERS NO FAULT [7330],2019,2019 Q4,-800.49
OP,Bellevue,No Fault,TRAVELERS NO FAULT [7330],2020,2020 Q1,0
OP,Bellevue,No Fault,TRAVELERS NO FAULT [7330],2020,2020 Q2,0
OP,Bellevue,Other Government,CHAMPVA [5190],2019,2019 Q3,0
OP,Bellevue,Other Government,CRIME VICTIMS [9090],2019,2019 Q2,-15
OP,Bellevue,Other Government,CRIME VICTIMS [9090],2019,2019 Q3,0
OP,Bellevue,Other Government,CRIME VICTIMS [9090],2019,2019 Q4,0
OP,Bellevue,Other Government,CRIME VICTIMS [9090],2020,2020 Q1,-12650.98
OP,Bellevue,Other Government,CRIME VICTIMS [9090],2020,2020 Q2,-8267.09
OP,Bellevue,Other Government,CRIME VICTIMS [9090],2020,2020 Q3,6.82121E-13
OP,Bellevue,Other Government,FEDERAL PRISONER [5182],2019,2019 Q2,0
OP,Bellevue,Other Government,FEDERAL PRISONER [5182],2020,2020 Q2,0
OP,Bellevue,Other Government,NEW YORK CITY PRISONER [5183],2019,2019 Q1,0
OP,Bellevue,Other Government,NEW YORK CITY PRISONER [5183],2019,2019 Q2,0
OP,Bellevue,Other Government,NEW YORK CITY PRISONER [5183],2019,2019 Q3,-162.15
OP,Bellevue,Other Government,NEW YORK CITY PRISONER [5183],2019,2019 Q4,0
OP,Bellevue,Other Government,NEW YORK CITY PRISONER [5183],2020,2020 Q1,0
OP,Bellevue,Other Government,NEW YORK CITY PRISONER [5183],2020,2020 Q2,0
OP,Bellevue,Other Government,NEW YORK CITY PRISONER [5183],2020,2020 Q3,0
OP,Bellevue,Other Government,NEW YORK STATE PRISONER [5181],2019,2019 Q2,0
OP,Bellevue,Other Government,NEW YORK STATE PRISONER [5181],2019,2019 Q3,0
OP,Bellevue,Other Government,NEW YORK STATE PRISONER [5181],2019,2019 Q4,0
OP,Bellevue,Other Government,NY SART [5005],2019,2019 Q1,0
OP,Bellevue,Other Government,NY SART [5005],2019,2019 Q2,-664.7
OP,Bellevue,Other Government,NY SART [5005],2019,2019 Q3,-678.3
OP,Bellevue,Other Government,NY SART [5005],2019,2019 Q4,-800
OP,Bellevue,Other Government,NY SART [5005],2020,2020 Q1,-7200
OP,Bellevue,Other Government,NY SART [5005],2020,2020 Q2,0
OP,Bellevue,Other Government,NYSDOH UCP [5180],2019,2019 Q2,-34491.35
OP,Bellevue,Other Government,NYSDOH UCP [5180],2019,2019 Q3,-46726.43
OP,Bellevue,Other Government,NYSDOH UCP [5180],2019,2019 Q4,-6670.43
OP,Bellevue,Other Government,NYSDOH UCP [5180],2020,2020 Q1,-7543.27
OP,Bellevue,Other Government,NYSDOH UCP [5180],2020,2020 Q2,0
OP,Bellevue,Other Government,NYSDOH UCP [5180],2020,2020 Q3,-3521.36
OP,Bellevue,Other Government,OTHER GOV MISC [5001],2019,2019 Q2,0
OP,Bellevue,Other Government,OTHER GOV MISC [5001],2019,2019 Q3,0
OP,Bellevue,Other Government,OTHER GOV MISC [5001],2020,2020 Q1,0
OP,Bellevue,Other Government,POINT COMFORT [5002],2019,2019 Q2,0
OP,Bellevue,Other Government,POINT COMFORT [5002],2019,2019 Q3,-166.6
OP,Bellevue,Other Government,POINT COMFORT [5002],2019,2019 Q4,0
OP,Bellevue,Other Government,POINT COMFORT [5002],2020,2020 Q1,0
OP,Bellevue,Other Government,POINT COMFORT [5002],2020,2020 Q2,0
OP,Bellevue,Other Government,POINT COMFORT [5002],2020,2020 Q3,-2269.41
OP,Bellevue,Other Government,VETERANS ADMINISTRATION [9070],2019,2019 Q2,0
OP,Bellevue,Other Government,VETERANS ADMINISTRATION [9070],2019,2019 Q3,-146.48
OP,Bellevue,Other Government,VETERANS ADMINISTRATION [9070],2019,2019 Q4,-270.03
OP,Bellevue,Other Government,VETERANS ADMINISTRATION [9070],2020,2020 Q1,0
OP,Bellevue,Other Government,VETERANS ADMINISTRATION [9070],2020,2020 Q2,-536.05
OP,Bellevue,Other Government,VETERANS ADMINISTRATION [9070],2020,2020 Q3,0
OP,Bellevue,Other Government,WORLD TRADE CENTER [6020],2019,2019 Q2,-330
OP,Bellevue,Other Government,WORLD TRADE CENTER [6020],2019,2019 Q3,-20190.67
OP,Bellevue,Other Government,WORLD TRADE CENTER [6020],2019,2019 Q4,-11890.46
OP,Bellevue,Other Government,WORLD TRADE CENTER [6020],2020,2020 Q1,-201626.49
OP,Bellevue,Other Government,WORLD TRADE CENTER [6020],2020,2020 Q2,-55908.94
OP,Bellevue,Other Government,WORLD TRADE CENTER [6020],2020,2020 Q3,-1497.29
OP,Bellevue,Self-pay,Self-pay,2019,2019 Q1,0
OP,Bellevue,Self-pay,Self-pay,2019,2019 Q2,-75906.53
OP,Bellevue,Self-pay,Self-pay,2019,2019 Q3,-103495.96
OP,Bellevue,Self-pay,Self-pay,2019,2019 Q4,-76084.82
OP,Bellevue,Self-pay,Self-pay,2020,2020 Q1,-36456.94
OP,Bellevue,Self-pay,Self-pay,2020,2020 Q2,-13886.47
OP,Bellevue,Self-pay,Self-pay,2020,2020 Q3,-12917.74
OP,Bellevue,Worker's Comp,AIG CLAIMS SERVICE INSURANCE [8065],2019,2019 Q3,0
OP,Bellevue,Worker's Comp,AMTRUST NORTH AMERICA [8061],2019,2019 Q2,-3260.63
OP,Bellevue,Worker's Comp,AMTRUST NORTH AMERICA [8061],2019,2019 Q3,-9679.35
OP,Bellevue,Worker's Comp,AMTRUST NORTH AMERICA [8061],2019,2019 Q4,-895.65
OP,Bellevue,Worker's Comp,AMTRUST NORTH AMERICA [8061],2020,2020 Q1,-362.44
OP,Bellevue,Worker's Comp,AMTRUST NORTH AMERICA [8061],2020,2020 Q2,-409.7
OP,Bellevue,Worker's Comp,AMTRUST NORTH AMERICA [8061],2020,2020 Q3,-137.91
OP,Bellevue,Worker's Comp,ESIS INS COMPANY [8064],2019,2019 Q2,-279.24
OP,Bellevue,Worker's Comp,ESIS INS COMPANY [8064],2019,2019 Q3,688.58
OP,Bellevue,Worker's Comp,ESIS INS COMPANY [8064],2019,2019 Q4,0
OP,Bellevue,Worker's Comp,ESIS INS COMPANY [8064],2020,2020 Q1,-381.41
OP,Bellevue,Worker's Comp,ESIS INS COMPANY [8064],2020,2020 Q2,-1716.36
OP,Bellevue,Worker's Comp,ESIS INS COMPANY [8064],2020,2020 Q3,0
OP,Bellevue,Worker's Comp,GALLAGHER BASSETT SERVICE [8066],2019,2019 Q2,-311.82
OP,Bellevue,Worker's Comp,GALLAGHER BASSETT SERVICE [8066],2019,2019 Q3,-1412.5
OP,Bellevue,Worker's Comp,GALLAGHER BASSETT SERVICE [8066],2019,2019 Q4,-186.65
OP,Bellevue,Worker's Comp,GALLAGHER BASSETT SERVICE [8066],2020,2020 Q1,-595.79
OP,Bellevue,Worker's Comp,GALLAGHER BASSETT SERVICE [8066],2020,2020 Q2,563
OP,Bellevue,Worker's Comp,GALLAGHER BASSETT SERVICE [8066],2020,2020 Q3,-203.76
OP,Bellevue,Worker's Comp,HARTFORD INSURANCE [8068],2019,2019 Q2,-330.38
OP,Bellevue,Worker's Comp,HARTFORD INSURANCE [8068],2019,2019 Q3,-2524.1
OP,Bellevue,Worker's Comp,HARTFORD INSURANCE [8068],2019,2019 Q4,-2625.79
OP,Bellevue,Worker's Comp,HARTFORD INSURANCE [8068],2020,2020 Q1,0
OP,Bellevue,Worker's Comp,HARTFORD INSURANCE [8068],2020,2020 Q3,-87.8
OP,Bellevue,Worker's Comp,NYC EMPLOYEE OTHER [3084050],2019,2019 Q3,0
OP,Bellevue,Worker's Comp,NYC EMPLOYEE OTHER [3084050],2019,2019 Q4,0
OP,Bellevue,Worker's Comp,NYC EMPLOYEE OTHER [3084050],2020,2020 Q1,-242.78
OP,Bellevue,Worker's Comp,NYC EMPLOYEE OTHER [3084050],2020,2020 Q2,0
OP,Bellevue,Worker's Comp,NYC H&H EMPL WORKERS COMP [3084040],2019,2019 Q2,0
OP,Bellevue,Worker's Comp,NYC H&H EMPL WORKERS COMP [3084040],2019,2019 Q3,0
OP,Bellevue,Worker's Comp,NYC H&H EMPL WORKERS COMP [3084040],2019,2019 Q4,0
OP,Bellevue,Worker's Comp,NYC H&H EMPL WORKERS COMP [3084040],2020,2020 Q1,0
OP,Bellevue,Worker's Comp,NYC H&H EMPL WORKERS COMP [3084040],2020,2020 Q2,0
OP,Bellevue,Worker's Comp,NYC LAW DEPARTMENT [8062],2019,2019 Q2,0
OP,Bellevue,Worker's Comp,NYC LAW DEPARTMENT [8062],2019,2019 Q4,0
OP,Bellevue,Worker's Comp,NYC LAW DEPARTMENT [8062],2020,2020 Q1,-383.09
OP,Bellevue,Worker's Comp,NYC LAW DEPARTMENT [8062],2020,2020 Q2,0
OP,Bellevue,Worker's Comp,NYC UNIFORMED FDNY [3084000],2019,2019 Q2,0
OP,Bellevue,Worker's Comp,NYC UNIFORMED NYPD [3084020],2019,2019 Q2,0
OP,Bellevue,Worker's Comp,NYC UNIFORMED NYPD [3084020],2019,2019 Q3,0
OP,Bellevue,Worker's Comp,NYC UNIFORMED NYPD [3084020],2020,2020 Q1,0
OP,Bellevue,Worker's Comp,NYC UNIFORMED NYPD [3084020],2020,2020 Q2,0
OP,Bellevue,Worker's Comp,NYC UNIFORMED NYPD [3084020],2020,2020 Q3,0
OP,Bellevue,Worker's Comp,NYC UNIFORMED SERVICES OTH [3084030],2019,2019 Q2,0
OP,Bellevue,Worker's Comp,NYC UNIFORMED SERVICES OTH [3084030],2019,2019 Q3,0
OP,Bellevue,Worker's Comp,SEDGWICK CLAIM [8067],2019,2019 Q2,0
OP,Bellevue,Worker's Comp,SEDGWICK CLAIM [8067],2019,2019 Q3,-2470.92
OP,Bellevue,Worker's Comp,SEDGWICK CLAIM [8067],2019,2019 Q4,-1868.21
OP,Bellevue,Worker's Comp,SEDGWICK CLAIM [8067],2020,2020 Q1,-5906.02
OP,Bellevue,Worker's Comp,SEDGWICK CLAIM [8067],2020,2020 Q2,-454.88
OP,Bellevue,Worker's Comp,STATE INSURANCE FND [8020],2019,2019 Q2,-266.26
OP,Bellevue,Worker's Comp,STATE INSURANCE FND [8020],2019,2019 Q3,-14063.21
OP,Bellevue,Worker's Comp,STATE INSURANCE FND [8020],2019,2019 Q4,-714.76
OP,Bellevue,Worker's Comp,STATE INSURANCE FND [8020],2020,2020 Q1,-2594.83
OP,Bellevue,Worker's Comp,STATE INSURANCE FND [8020],2020,2020 Q2,-2650.15
OP,Bellevue,Worker's Comp,STATE INSURANCE FND [8020],2020,2020 Q3,-139.37
OP,Bellevue,Worker's Comp,TRAVELERS WORKERS COMP [8040],2019,2019 Q2,-68.82
OP,Bellevue,Worker's Comp,TRAVELERS WORKERS COMP [8040],2019,2019 Q3,-11622.36
OP,Bellevue,Worker's Comp,TRAVELERS WORKERS COMP [8040],2019,2019 Q4,0
OP,Bellevue,Worker's Comp,TRAVELERS WORKERS COMP [8040],2020,2020 Q1,0
OP,Bellevue,Worker's Comp,TRAVELERS WORKERS COMP [8040],2020,2020 Q2,-274.92
OP,Bellevue,Worker's Comp,TRAVELERS WORKERS COMP [8040],2020,2020 Q3,-404.12
OP,Bellevue,Worker's Comp,WORKER'S COMP BOARD [8063],2019,2019 Q2,-88.66
OP,Bellevue,Worker's Comp,WORKER'S COMP BOARD [8063],2019,2019 Q3,-6446.96
OP,Bellevue,Worker's Comp,WORKER'S COMP BOARD [8063],2019,2019 Q4,0
OP,Bellevue,Worker's Comp,WORKER'S COMP BOARD [8063],2020,2020 Q1,-159.77
OP,Bellevue,Worker's Comp,WORKER'S COMP BOARD [8063],2020,2020 Q2,0
OP,Bellevue,Worker's Comp,WORKER'S COMP BOARD [8063],2020,2020 Q3,0
OP,Bellevue,Worker's Comp,WORKERS COMP MISC [8000],2019,2019 Q1,0
OP,Bellevue,Worker's Comp,WORKERS COMP MISC [8000],2019,2019 Q2,-3654.76
OP,Bellevue,Worker's Comp,WORKERS COMP MISC [8000],2019,2019 Q3,-63275.67
OP,Bellevue,Worker's Comp,WORKERS COMP MISC [8000],2019,2019 Q4,-40299.8
OP,Bellevue,Worker's Comp,WORKERS COMP MISC [8000],2020,2020 Q1,-25214.43
OP,Bellevue,Worker's Comp,WORKERS COMP MISC [8000],2020,2020 Q2,-8822.71
OP,Bellevue,Worker's Comp,WORKERS COMP MISC [8000],2020,2020 Q3,-5595.15
OP,Bellevue,zzDoNotUse Metroplus Medicaid,METROPLUS MCD [1200],2019,2019 Q3,0
OP,Bellevue,zzDoNotUse Metroplus Medicaid,METROPLUS MCD [1200],2019,2019 Q4,0
OP,Coney Island,Blue Shield,EMPIRE BCBS [6000],2020,2020 Q1,-617
OP,Coney Island,Blue Shield,EMPIRE BCBS [6000],2020,2020 Q2,617
OP,Coney Island,Blue Shield,EMPIRE BCBS [6000],2020,2020 Q3,0
OP,Coney Island,Commercial,1199 NATIONAL BENEFIT FUND [5140],2018,2018 Q4,-49382.63
OP,Coney Island,Commercial,1199 NATIONAL BENEFIT FUND [5140],2019,2019 Q1,-119531.77
OP,Coney Island,Commercial,1199 NATIONAL BENEFIT FUND [5140],2019,2019 Q2,-149517.07
OP,Coney Island,Commercial,1199 NATIONAL BENEFIT FUND [5140],2019,2019 Q3,-27083.51
OP,Coney Island,Commercial,1199 NATIONAL BENEFIT FUND [5140],2019,2019 Q4,-8248.1
OP,Coney Island,Commercial,1199 NATIONAL BENEFIT FUND [5140],2020,2020 Q1,-6311.17
OP,Coney Island,Commercial,1199 NATIONAL BENEFIT FUND [5140],2020,2020 Q2,532.07
OP,Coney Island,Commercial,1199 NATIONAL BENEFIT FUND [5140],2020,2020 Q3,176.91
